misc/nupdates,misc/total_timesteps,fps,eprewmean
20,7560,37,-1.0544719775517781
40,14760,36,-1.6863045930862426
60,21960,36,-1.8145397181312244
80,29160,35,-1.9075542092323303
100,36360,35,-1.8281849658632854
120,43560,35,-1.8719233740121126
140,50760,36,-2.0568696600198746
160,57960,36,-2.0277853810787203
180,65160,36,-2.024542897939682
200,72360,36,-1.9734645158052444
220,79560,36,-1.9999747687578202
240,86760,36,-2.0297593969106673
260,93960,36,-1.9372093936800956
280,101160,36,-1.9620852056145668
300,108360,36,-1.9664008274674416
320,115560,37,-1.9131501406431197
340,122760,37,-1.9410200667381288
360,129960,37,-1.9415151810646056
380,137160,37,-1.967167292535305
400,144360,37,-1.9147881975769996
420,151560,37,-1.852864102423191
440,158760,37,-1.8775496464967727
460,165960,37,-1.8979490432143211
480,173160,37,-1.8787929990887642
500,180360,37,-1.9319861176609994
520,187560,37,-1.8591602590680123
540,194760,37,-1.9671639868617057
560,201960,37,-1.9723536121845244
580,209160,37,-1.9293470051884651
600,216360,37,-1.9458539327979087
620,223560,37,-1.9430252346396446
640,230760,37,-2.0169251427054404
660,237960,37,-2.017791505753994
680,245160,37,-1.993221860229969
700,252360,37,-1.9862819063663482
720,259560,37,-1.9632626569271088
740,266760,37,-1.993595700263977
760,273960,37,-1.9377287527918816
780,281160,37,-1.9099557319283484
800,288360,37,-1.8586759307980538
820,295560,37,-1.8859974411129952
840,302760,37,-1.9362109792232514
860,309960,37,-1.9591001430153847
880,317160,37,-1.9591664850711823
900,324360,37,-1.936290425658226
920,331560,37,-2.010960525274277
940,338760,37,-2.014469414949417
960,345960,37,-2.0164983713626863
980,353160,37,-1.9605926913022995
1000,360360,37,-1.9898090380430222
1020,367560,37,-2.0418733763694763
1040,374760,37,-2.0156807297468187
1060,381960,37,-1.9838929200172424
1080,389160,37,-1.9273065578937532
1100,396360,37,-1.9269326555728912
1120,403560,37,-1.9250770246982574
1140,410760,37,-1.9223778676986694
1160,417960,37,-1.9560877472162246
1180,425160,37,-1.9853747361898422
1200,432360,37,-1.9603169363737107
1220,439560,37,-1.9868586903810501
1240,446760,37,-1.959900838434696
1260,453960,37,-1.9413288858532907
1280,461160,37,-1.9648723068833351
1300,468360,37,-1.9026581433415413
1320,475560,37,-1.9003845331072808
1340,482760,37,-1.8725057581067086
1360,489960,37,-1.9268785989284516
1380,497160,37,-1.9564848732948303
1400,504360,37,-1.9287095299363137
1420,511560,37,-1.9561097183823586
1440,518760,37,-1.9848583886027336
1460,525960,37,-2.046879082322121
1480,533160,37,-1.9986520624160766
1500,540360,37,-1.9384794703125954
1520,547560,37,-1.853597253859043
1540,554760,37,-1.8607822751998901
1560,561960,37,-1.8904314357042313
1580,569160,37,-1.8912866604328156
1600,576360,37,-1.9376553851366043
1620,583560,37,-1.9379636123776436
1640,590760,37,-1.965595135986805
1660,597960,37,-1.9297177413105964
1680,605160,37,-1.8193015551567078
1700,612360,37,-1.8136531779170035
1720,619560,37,-1.8197699850797653
1740,626760,37,-1.8419711571931838
1760,633960,37,-1.8141403236985207
1780,641160,37,-1.8371691325306891
1800,648360,37,-1.9442153364419936
1820,655560,37,-1.913279196023941
1840,662760,37,-1.9414495000243186
1860,669960,37,-1.9185310360789298
1880,677160,37,-1.9822031205892563
1900,684360,37,-1.9360424482822418
1920,691560,37,-1.917767785191536
1940,698760,37,-1.9492196121811867
1960,705960,37,-1.9265090295672416
1980,713160,37,-1.8952580836415291
2000,720360,37,-1.8925104209780692
2020,727560,37,-1.9110827067494391
2040,734760,37,-1.9393668469786645
2060,741960,37,-1.9620076304674148
2080,749160,37,-1.9888267213106154
2100,756360,37,-1.9938530644774437
2120,763560,37,-1.9905568322539329
2140,770760,37,-2.000577822625637
2160,777960,37,-2.0300608769059183
2180,785160,37,-2.0314236608147622
2200,792360,37,-2.0612341538071632
2220,799560,37,-2.0897350335121154
2240,806760,37,-2.0437440949678423
2260,813960,37,-2.099100250005722
2280,821160,37,-2.066865114569664
2300,828360,37,-1.9770278787612916
2320,835560,37,-1.9552167531847955
2340,842760,37,-1.8860431930422783
2360,849960,37,-1.9143174290657043
2380,857160,37,-1.8221458613872528
2400,864360,37,-1.8290961316227914
2420,871560,37,-1.8560194087028503
2440,878760,37,-1.804974473118782
2460,885960,37,-1.7863193869590759
2480,893160,37,-1.8153614759445191
2500,900360,37,-1.8388156697154046
2520,907560,37,-1.865150685608387
2540,914760,37,-1.8950894224643706
2560,921960,37,-1.950835534632206
2580,929160,37,-2.0572405835986136
2600,936360,37,-2.0557668206095694
2620,943560,37,-2.0831611266732217
2640,950760,37,-2.055273223221302
2660,957960,37,-2.077561019659042
2680,965160,37,-2.0431433275341986
2700,972360,37,-2.016555398404598
2720,979560,37,-2.018744531571865
2740,986760,37,-1.9938302859663963
2760,993960,37,-2.019246537387371
2780,1001160,37,-1.9474126610159874
2800,1008360,37,-1.9731083983182907
2820,1015560,37,-1.9558091151714325
2840,1022760,37,-1.9518133437633514
2860,1029960,37,-2.003132854104042
2880,1037160,37,-1.9204969280958175
2900,1044360,37,-1.9446252235770225
2920,1051560,37,-1.9214697515964507
2940,1058760,37,-1.9945103472471237
2960,1065960,37,-1.9680556374788285
2980,1073160,37,-1.9449499908089638
3000,1080360,37,-1.945318023264408
3020,1087560,37,-2.0228095972537994
3040,1094760,37,-1.9975361993908882
3060,1101960,37,-1.9204015463590622
3080,1109160,37,-1.8695233431458473
3100,1116360,37,-1.9184543079137801
3120,1123560,37,-1.9451240178942681
3140,1130760,37,-1.9145119234919548
3160,1137960,37,-1.9377666106820106
3180,1145160,37,-1.9383133941888808
3200,1152360,37,-1.966353550851345
3220,1159560,37,-1.9359173318743705
3240,1166760,37,-1.942316654920578
3260,1173960,37,-1.925374510884285
3280,1181160,37,-1.9478159636259078
3300,1188360,37,-1.9232008382678032
3320,1195560,37,-1.900195594727993
3340,1202760,37,-1.8654080763459207
3360,1209960,37,-1.8621785393357277
3380,1217160,37,-1.945292014181614
3400,1224360,37,-1.9462779346108436
3420,1231560,37,-1.938004431426525
3440,1238760,37,-1.9658583319187164
3460,1245960,37,-1.9985184347629548
3480,1253160,37,-1.9988174879550933
3500,1260360,37,-2.00775177359581
3520,1267560,37,-2.0075119507312773
3540,1274760,37,-2.037171356379986
3560,1281960,37,-2.062855539023876
3580,1289160,37,-2.0576579731702807
3600,1296360,37,-2.0525449097156523
3620,1303560,37,-2.0248321375250815
3640,1310760,37,-1.9671107107400894
3660,1317960,37,-1.9900032210350036
3680,1325160,37,-1.9621354401111604
3700,1332360,37,-2.0244753444194794
3720,1339560,37,-2.0275930696725846
3740,1346760,37,-1.9892828696966172
3760,1353960,37,-2.0356627774238585
3780,1361160,37,-2.0171480274200437
3800,1368360,37,-1.9872910448908805
3820,1375560,37,-1.904023104906082
3840,1382760,37,-1.9190192234516144
3860,1389960,37,-1.9324495661258698
3880,1397160,37,-1.9362113463878632
3900,1404360,37,-1.9627926290035247
3920,1411560,37,-1.9146575090289115
3940,1418760,37,-1.9655126729607582
3960,1425960,37,-1.942445082962513
3980,1433160,37,-1.8546677041053772
4000,1440360,37,-1.8561318236589432
4020,1447560,37,-1.8370627000927926
4040,1454760,37,-1.8400255611538887
4060,1461960,37,-1.8684208780527114
4080,1469160,37,-1.871207668185234
4100,1476360,37,-1.8973671513795853
4120,1483560,37,-1.9494448912143707
4140,1490760,37,-1.8925490999221801
4160,1497960,37,-1.966520495712757
4180,1505160,37,-1.7961898586153984
4200,1512360,37,-1.783576782643795
4220,1519560,37,-1.7959629291296004
4240,1526760,37,-1.7115709924697875
4260,1533960,37,-1.743767695426941
4280,1541160,37,-1.777282363176346
4300,1548360,37,-1.842171157002449
4320,1555560,37,-1.8724327808618546
4340,1562760,37,-1.860646779537201
4360,1569960,37,-1.8888403871655464
4380,1577160,37,-1.882920123040676
4400,1584360,37,-1.8284515181183816
4420,1591560,37,-1.8632883569598198
4440,1598760,37,-1.8401726633310318
4460,1605960,37,-1.8170924454927444
4480,1613160,37,-1.779336020052433
4500,1620360,37,-1.8231999948620796
4520,1627560,37,-1.6897087815403937
4540,1634760,37,-1.526176674067974
4560,1641960,37,-1.4987254807353019
4580,1649160,37,-1.4675675442814826
4600,1656360,37,-1.2825965186953545
4620,1663560,37,-1.1314709556102753
4640,1670760,37,-1.0869418907165527
4660,1677960,37,-1.0828391981124879
4680,1685160,37,-0.8787011271715164
4700,1692360,37,-0.9787136283516884
4720,1699560,37,-1.115826793909073
4740,1706760,37,-1.1305873253941536
4760,1713960,37,-0.9252083006501198
4780,1721160,37,-0.44337893784046173
4800,1728360,37,-0.3568007290363312
4820,1735560,37,0.04679803788661957
4840,1742760,37,0.6205929267406464
4860,1749960,37,1.3664496490359306
4880,1757160,37,1.751504325568676
4900,1764360,37,1.9427076119184494
4920,1771560,37,1.9906253856420517
4940,1778760,37,2.1837694573402406
4960,1785960,37,2.3548883712291717
4980,1793160,37,2.168112490773201
5000,1800360,37,1.9547376215457917
5020,1807560,37,1.972057076394558
5040,1814760,37,1.7749674543738365
5060,1821960,37,1.7285714250802995
5080,1829160,37,1.404784551858902
5100,1836360,37,1.1775082731246949
5120,1843560,37,1.5220317751169206
5140,1850760,37,1.5946550267934798
5160,1857960,37,2.065098473131657
5180,1865160,37,2.2527338880300523
5200,1872360,37,2.0896868216991424
5220,1879560,37,1.9300956785678864
5240,1886760,37,1.942465535402298
5260,1893960,37,1.5313296884298324
5280,1901160,37,1.121610802412033
5300,1908360,37,0.44047252923250196
5320,1915560,37,0.3950528362393379
5340,1922760,37,0.42834891378879547
5360,1929960,37,0.6574229294061661
5380,1937160,37,0.7303646463155746
5400,1944360,37,1.106776820719242
5420,1951560,37,1.428188352584839
5440,1958760,37,1.6703699353337287
5460,1965960,37,2.014233620762825
5480,1973160,37,1.9473519483208657
5500,1980360,37,2.101307028234005
5520,1987560,37,2.189793782234192
5540,1994760,37,2.1404587197303773
5560,2001960,37,2.3591832837462423
5580,2009160,37,2.0388033440709115
5600,2016360,37,1.940939262509346
5620,2023560,37,2.1101035007834437
5640,2030760,37,1.9387853994965554
5660,2037960,37,1.9794088780879975
5680,2045160,37,1.9127971851825714
5700,2052360,37,1.794979124069214
5720,2059560,37,2.0451137906312944
5740,2066760,37,2.2210821706056594
5760,2073960,37,2.005985903441906
5780,2081160,37,1.9032011365890502
5800,2088360,37,2.441642388701439
5820,2095560,37,2.381867292225361
5840,2102760,37,2.4635195103287697
5860,2109960,37,2.644035998880863
5880,2117160,37,2.2441339150071142
5900,2124360,37,2.3879172006249427
5920,2131560,37,2.4832864114642144
5940,2138760,37,2.641047739088535
5960,2145960,37,2.642344020307064
5980,2153160,37,2.404601171314716
6000,2160360,37,2.5594532510638235
6020,2167560,37,2.825518882870674
6040,2174760,37,2.819177499115467
6060,2181960,37,2.2292526733875273
6080,2189160,37,2.1742806866765023
6100,2196360,37,1.6757592898607254
6120,2203560,37,1.7333974555134772
6140,2210760,37,2.0446438628435133
6160,2217960,37,1.821412941813469
6180,2225160,37,2.1844007366895677
6200,2232360,37,2.3377411514520645
6220,2239560,37,2.25017413854599
6240,2246760,37,2.2916833528876306
6260,2253960,37,2.6032599291205405
6280,2261160,37,2.486308098435402
6300,2268360,37,2.354408963918686
6320,2275560,37,2.3747074982523917
6340,2282760,37,2.398104675412178
6360,2289960,37,2.7311753353476522
6380,2297160,37,2.318457328081131
6400,2304360,37,2.295800423026085
6420,2311560,37,2.1588009136915205
6440,2318760,37,1.86364243298769
6460,2325960,37,1.9737734931707382
6480,2333160,37,1.9344389566779137
6500,2340360,37,1.8402243825793265
6520,2347560,37,2.0437588635087014
6540,2354760,37,1.9705688297748565
6560,2361960,37,1.8824320834875108
6580,2369160,37,1.819736318588257
6600,2376360,37,1.7296829468011856
6620,2383560,37,1.7170512443780899
6640,2390760,37,1.6059250396490097
6660,2397960,37,1.7928206032514573
6680,2405160,37,2.1098959362506866
6700,2412360,37,2.7540230214595796
6720,2419560,37,2.805723888874054
6740,2426760,37,3.1391125851869583
6760,2433960,37,3.2773250478506086
6780,2441160,37,3.3920507901906967
6800,2448360,37,3.0931973838806153
6820,2455560,37,2.752968235015869
6840,2462760,37,2.5982448375225067
6860,2469960,37,2.6389389765262603
6880,2477160,37,2.4459045675396918
6900,2484360,37,2.188166737854481
6920,2491560,37,2.1167380756139753
6940,2498760,37,2.0200512090325358
6960,2505960,37,1.9860127583146094
6980,2513160,37,1.51939456731081
7000,2520360,37,1.4880357697606086
7020,2527560,37,1.8121092581748963
7040,2534760,37,2.030402757227421
7060,2541960,37,2.3261863082647323
7080,2549160,37,2.205497146844864
7100,2556360,37,2.548417532444
7120,2563560,37,2.3486379134654998
7140,2570760,37,2.3451617938280105
7160,2577960,37,2.3027346795797348
7180,2585160,37,2.392826187610626
7200,2592360,37,2.579072869122028
7220,2599560,37,2.363843394815922
7240,2606760,37,2.134342034161091
7260,2613960,37,2.3498193028569223
7280,2621160,37,2.1393053355813025
7300,2628360,37,1.5415275374054909
7320,2635560,37,1.6905236169695854
7340,2642760,37,1.800034567117691
7360,2649960,37,1.8811575996875762
7380,2657160,37,1.9444570899009705
7400,2664360,37,2.114330419898033
7420,2671560,37,2.3225054544210435
7440,2678760,37,2.0462085825204848
7460,2685960,37,1.8988881635665893
7480,2693160,37,1.832262201309204
7500,2700360,37,1.7144567716121673
7520,2707560,37,1.650974532365799
7540,2714760,37,1.302960354089737
7560,2721960,37,1.258923281133175
7580,2729160,37,1.2348860272765159
7600,2736360,37,1.159327789247036
7620,2743560,37,1.1269586691260338
7640,2750760,37,1.2056501552462577
7660,2757960,37,1.5578967946767808
7680,2765160,37,2.061582238972187
7700,2772360,37,2.438620382845402
7720,2779560,37,2.7265568509697915
7740,2786760,37,2.9548762142658234
7760,2793960,37,3.2240641570091246
7780,2801160,37,3.585135336816311
7800,2808360,37,3.611750095486641
7820,2815560,37,3.813408599495888
7840,2822760,37,3.9926903361082076
7860,2829960,37,3.6952110055088996
7880,2837160,37,3.583701977133751
7900,2844360,37,3.7042634412646294
7920,2851560,37,3.4406278029084207
7940,2858760,37,3.398571062386036
7960,2865960,37,2.8673800626397132
7980,2873160,37,2.685993504524231
8000,2880360,37,3.0767097583413126
8020,2887560,37,2.994562128186226
8040,2894760,37,2.9670384031534196
8060,2901960,37,3.238494440317154
8080,2909160,37,3.2596369644999506
8100,2916360,37,3.3314590165019036
8120,2923560,37,3.6335880267620086
8140,2930760,37,3.734834586083889
8160,2937960,37,3.802862568795681
8180,2945160,37,3.678232794702053
8200,2952360,37,3.478840816915035
8220,2959560,37,3.330026950240135
8240,2966760,37,3.3641301614046095
8260,2973960,37,3.1021450513601305
8280,2981160,37,2.843492864072323
8300,2988360,37,2.747408069074154
8320,2995560,37,2.6362631782889365
8340,3002760,37,2.6435649368166922
8360,3009960,37,2.592830538749695
8380,3017160,37,2.195782554149628
8400,3024360,37,2.1106570929288866
8420,3031560,37,1.8690511772036553
8440,3038760,37,1.880639046728611
8460,3045960,37,1.5347814092040062
8480,3053160,37,1.4322966274619102
8500,3060360,37,1.1604800844192504
8520,3067560,37,1.0985025024414063
8540,3074760,37,0.9220977628231048
8560,3081960,37,1.0586521083116531
8580,3089160,37,0.8533651423454285
8600,3096360,37,1.1454729896783828
8620,3103560,37,1.1576474601030349
8640,3110760,37,1.458006767630577
8660,3117960,37,1.3755792552232742
8680,3125160,37,1.4437140011787415
8700,3132360,37,1.4816264092922211
8720,3139560,37,1.7090471637248994
8740,3146760,37,1.3685892206430434
8760,3153960,37,1.199375006556511
8780,3161160,37,1.3990089958906173
8800,3168360,37,1.4321342068910599
8820,3175560,37,1.506146062016487
8840,3182760,37,1.355712617635727
8860,3189960,37,1.6559194684028626
8880,3197160,37,1.9613267481327057
8900,3204360,37,2.339514498114586
8920,3211560,37,2.7287006014585495
8940,3218760,37,2.8191151028871535
8960,3225960,37,3.0760746812820434
8980,3233160,37,3.225629729628563
9000,3240360,37,3.4558691787719726
9020,3247560,37,3.544555496573448
9040,3254760,37,3.4919256162643433
9060,3261960,37,3.4440394961833953
9080,3269160,37,3.5078204745054244
9100,3276360,37,3.3312459498643876
9120,3283560,37,3.3676995289325715
9140,3290760,37,3.123190640211105
9160,3297960,37,2.723073123693466
9180,3305160,37,2.818346096277237
9200,3312360,37,2.4718994641304017
9220,3319560,37,2.4631491017341616
9240,3326760,37,2.506157346367836
9260,3333960,37,2.472475010752678
9280,3341160,37,2.925841125845909
9300,3348360,37,3.152013539671898
9320,3355560,37,3.466738926768303
9340,3362760,37,3.326246274113655
9360,3369960,37,3.0244696056842804
9380,3377160,37,3.072260615229607
9400,3384360,37,2.9891188231110575
9420,3391560,37,2.5863542023301123
9440,3398760,37,2.5514451482892038
9460,3405960,37,2.6276827535033225
9480,3413160,37,2.657944731414318
9500,3420360,37,3.0295336201786993
9520,3427560,37,2.9054368993639947
9540,3434760,37,2.9672182673215866
9560,3441960,37,2.9531704384088515
9580,3449160,37,3.013183669447899
9600,3456360,37,2.843122959733009
9620,3463560,37,2.8127470868825912
9640,3470760,37,2.8911767882108688
9660,3477960,37,2.600593544244766
9680,3485160,37,2.4909761369228365
9700,3492360,37,2.620875823497772
9720,3499560,37,2.462761614918709
9740,3506760,37,2.4633858400583266
9760,3513960,37,2.3041237670183183
9780,3521160,37,2.709665582180023
9800,3528360,37,3.0354794576764106
9820,3535560,37,2.8816184365749358
9840,3542760,37,2.7778644144535063
9860,3549960,37,2.9441594552993773
9880,3557160,37,2.7586657297611237
9900,3564360,37,2.7156504797935486
9920,3571560,37,2.4962698584795
9940,3578760,37,2.5740892624855043
9960,3585960,37,2.8254570782184603
9980,3593160,37,2.857162026166916
10000,3600360,37,2.8039918571710585
10020,3607560,37,2.791343964934349
10040,3614760,37,2.806995426416397
10060,3621960,37,2.9906642305850983
10080,3629160,37,2.987841334939003
10100,3636360,37,2.7369946032762527
10120,3643560,37,2.7809781247377394
10140,3650760,37,2.7758931493759156
10160,3657960,37,3.0098776352405547
10180,3665160,37,3.179742834866047
10200,3672360,37,2.9816168597340584
10220,3679560,37,3.3421265402436258
10240,3686760,37,3.523888720571995
10260,3693960,37,3.616856398880482
10280,3701160,37,3.5662682750821113
10300,3708360,37,3.6205748918652536
10320,3715560,37,3.891066224575043
10340,3722760,37,3.737664883136749
10360,3729960,37,3.910591151714325
10380,3737160,37,4.144401652812958
10400,3744360,37,4.2800141251087185
10420,3751560,37,4.104708594679832
10440,3758760,37,4.043668769598007
10460,3765960,37,4.428789261579514
10480,3773160,37,4.527983837127685
10500,3780360,37,4.446059511899948
10520,3787560,37,4.4651529610157015
10540,3794760,37,4.802663338780403
10560,3801960,37,4.830391932725906
10580,3809160,37,4.565342296361923
10600,3816360,37,4.328413017392158
10620,3823560,37,4.008526502847672
10640,3830760,37,3.9425177693367006
10660,3837960,37,4.156763253211975
10680,3845160,37,4.026311129629612
10700,3852360,37,4.153729946911335
10720,3859560,37,4.187010508477687
10740,3866760,37,4.503699327409268
10760,3873960,37,4.264632224142551
10780,3881160,37,4.128524937927723
10800,3888360,37,4.37592917919159
10820,3895560,37,4.29685653090477
10840,3902760,37,3.968297288119793
10860,3909960,37,3.835135219991207
10880,3917160,37,3.507488437592983
10900,3924360,37,3.795090728700161
10920,3931560,37,3.8115470126271247
10940,3938760,37,3.4989801254868507
10960,3945960,37,3.4531499582529066
10980,3953160,37,3.294664689004421
11000,3960360,37,3.41924011439085
11020,3967560,37,3.2853731390833856
11040,3974760,37,2.8919420155882833
11060,3981960,37,2.6625552967190744
11080,3989160,37,2.706285004913807
11100,3996360,37,2.7378110578656196
11120,4003560,37,2.873405719399452
11140,4010760,37,2.9532617872953413
11160,4017960,37,2.927918887734413
11180,4025160,37,3.2397812539339066
11200,4032360,37,3.347385778725147
11220,4039560,37,3.301484729349613
11240,4046760,37,3.3333228489756586
11260,4053960,37,3.4170394733548166
11280,4061160,37,3.564886880517006
11300,4068360,37,3.5239555114507675
11320,4075560,37,3.5528525704145433
11340,4082760,37,3.4922429344058035
11360,4089960,37,3.3113594511151314
11380,4097160,37,2.522273701131344
11400,4104360,37,2.2543386739492415
11420,4111560,37,1.782509999871254
11440,4118760,37,1.874337564110756
11460,4125960,37,2.2561325547099114
11480,4133160,37,2.382130537331104
11500,4140360,37,2.29662299066782
11520,4147560,37,2.8752769246697425
11540,4154760,37,3.31034152418375
11560,4161960,37,3.343238860666752
11580,4169160,37,3.156563483774662
11600,4176360,37,3.069300647974014
11620,4183560,37,3.44572860121727
11640,4190760,37,3.5343538188934325
11660,4197960,37,3.619274779558182
11680,4205160,37,3.814246019124985
11700,4212360,37,3.7398215198516844
11720,4219560,37,3.981547656059265
11740,4226760,37,4.2373680806159975
11760,4233960,37,4.445802201032638
11780,4241160,37,4.514623742997646
11800,4248360,37,4.20410343259573
11820,4255560,37,4.14750357478857
11840,4262760,37,3.7370433124899862
11860,4269960,37,3.3426886674761773
11880,4277160,37,2.917564835250378
11900,4284360,37,2.9332058796286584
11920,4291560,37,2.8981449139118194
11940,4298760,37,2.9757011196017267
11960,4305960,37,3.1790407547354698
11980,4313160,37,3.5108378407359124
12000,4320360,37,3.5692164036631584
12020,4327560,37,3.5739989644289016
12040,4334760,37,3.2593520867824552
12060,4341960,37,3.223168041408062
12080,4349160,37,3.336136171221733
12100,4356360,37,3.469394132196903
12120,4363560,37,3.298645600378513
12140,4370760,37,3.565242123901844
12160,4377960,37,3.5376490330696106
12180,4385160,37,3.2182368299365045
12200,4392360,37,3.1349478644132613
12220,4399560,37,3.212268878221512
12240,4406760,37,3.159910273551941
12260,4413960,37,3.3627218544483184
12280,4421160,37,3.37435764670372
12300,4428360,37,3.4246079331636428
12320,4435560,37,3.8503282353281976
12340,4442760,37,3.820746507644653
12360,4449960,37,3.5037330949306487
12380,4457160,37,3.309351966381073
12400,4464360,37,3.094845097064972
12420,4471560,37,3.113253937959671
12440,4478760,37,3.151953423023224
12460,4485960,37,3.1514121988415718
12480,4493160,37,3.3261668971180915
12500,4500360,37,3.659765649139881
12520,4507560,37,3.984215332567692
12540,4514760,37,3.9337542620301247
12560,4521960,37,3.6600572055578233
12580,4529160,37,3.830054782629013
12600,4536360,37,3.883526728451252
12620,4543560,37,3.970346314013004
12640,4550760,37,3.928737023174763
12660,4557960,37,4.080813818275929
12680,4565160,37,4.281062594056129
12700,4572360,37,4.449747286140918
12720,4579560,37,4.281402851641178
12740,4586760,37,3.6988518169522284
12760,4593960,37,3.5161463525891303
12780,4601160,37,3.2156717136502264
12800,4608360,37,3.2358272233605385
12820,4615560,37,3.0118989181518554
12840,4622760,37,3.0536059027910234
12860,4629960,37,3.0514420491456984
12880,4637160,37,3.294078989624977
12900,4644360,37,3.517653635144234
12920,4651560,37,3.5661209285259248
12940,4658760,37,3.460157608985901
12960,4665960,37,3.8081700044870375
12980,4673160,37,3.8369272822141647
13000,4680360,37,4.1711869686841965
13020,4687560,37,3.833637375831604
13040,4694760,37,3.4650083771348
13060,4701960,37,3.6027850726246835
13080,4709160,37,3.3392767289280894
13100,4716360,37,3.0358052018284796
13120,4723560,37,2.682807578742504
13140,4730760,37,2.907111052274704
13160,4737960,37,2.9114921736717223
13180,4745160,37,3.132467382848263
13200,4752360,37,3.2352187225222586
13220,4759560,37,2.9942456790804863
13240,4766760,37,2.994123333990574
13260,4773960,37,3.145857239663601
13280,4781160,37,2.9468536764383315
13300,4788360,37,3.0220975786447526
13320,4795560,37,3.0607573592662813
13340,4802760,37,2.8502761670947074
13360,4809960,37,3.1243953517079355
13380,4817160,37,3.3252133199572564
13400,4824360,37,3.32298407047987
13420,4831560,37,3.1366337355971337
13440,4838760,37,3.1277617701888083
13460,4845960,37,3.0168391245603563
13480,4853160,37,3.235701795220375
13500,4860360,37,3.192380715608597
13520,4867560,37,3.304135727882385
13540,4874760,37,3.7194317150115968
13560,4881960,37,3.9465661281347275
13580,4889160,37,3.8257970237731933
13600,4896360,37,3.6509079682826995
13620,4903560,37,3.46942821264267
13640,4910760,37,3.3528571259975433
13660,4917960,37,3.3039060565829277
13680,4925160,37,3.2521589294075968
13700,4932360,37,3.178798426091671
13720,4939560,37,3.1183337077498434
13740,4946760,37,3.1706710705161094
13760,4953960,37,2.9697140631079675
13780,4961160,37,2.8728261062502862
13800,4968360,37,2.711717801392078
13820,4975560,37,2.5319944950938225
13840,4982760,37,2.583961257636547
13860,4989960,37,2.7127425917983055
13880,4997160,37,2.913673952519894
13900,5004360,37,3.0107955798506736
13920,5011560,37,3.0059061536192893
13940,5018760,37,2.9394927012920378
13960,5025960,37,3.2625894582271577
13980,5033160,37,3.2838949763774874
